Sample	0.0	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	10.0	11.0	12.0	13.0	14.0	15.0	16.0	17.0	18.0	19.0	20.0	21.0	22.0	23.0	24.0	25.0	26.0	27.0	28.0	29.0	30.0	31.0	32.0	33.0	34.0	35.0	36.0	37.0	38.0	39.0	40.0	41.0	42.0	43.0	44.0	45.0	46.0	47.0	48.0	49.0	50.0	51.0	52.0	53.0	54.0	55.0	56.0	57.0	58.0	59.0	60.0	61.0	62.0	63.0	64.0	65.0	66.0	67.0	68.0	69.0	70.0	71.0	72.0	73.0	74.0	75.0	76.0	77.0	78.0	79.0	80.0	81.0	82.0	83.0	84.0	85.0	86.0	87.0	88.0	89.0	90.0	91.0	92.0	93.0	94.0	95.0	96.0	97.0	98.0	99.0	100.0
OSMOTIC_STRESS_T0_PE_REP1_T1_1	0.0	0.0	0.0	0.0	0.0006531380015283429	0.0013062760030566859	0.0016328450038208572	0.0016328450038208572	0.0022859830053492004	0.0042453970099342285	0.006531380015283429	0.009143932021396801	0.012736191029802685	0.019267571045086116	0.025145813058841202	0.0274317960641904	0.0411476940962856	0.05747614413449417	0.07021233516429687	0.09176588921473218	0.12866818630108356	0.1531608613583964	0.17536755341036006	0.2367625255540243	0.3007700497038019	0.36543071185510784	0.5146727452043343	0.7001639376383836	0.8872879750762539	1.0466536474491697	1.2906006910200056	1.6165165537826487	1.8852828414115619	2.0711006028463754	2.27422652132169	2.6363915431691565	3.015538153056359	3.2248688825461933	3.443343544057424	3.8616784340363273	4.082439078552907	4.151998275715676	4.276094496006061	4.427295943359873	4.4772610004767905	4.447543221407251	4.533430868608228	4.444604100400373	4.1216273586446075	3.8767006080714794	3.792119236873559	3.524985794248467	3.2216031925385518	2.847028548662047	2.3627267205287805	2.0178698557218153	1.6387232458346124	1.3190121940864885	1.1282958976402124	0.9552143272352015	0.7889907058462382	0.6488926045184087	0.5447170932746379	0.4807095691248604	0.4085378199559785	0.3242830177588223	0.23447654254867512	0.16655019038972746	0.12311651328809263	0.08654078520250544	0.06237467914595675	0.05584329913067332	0.04441338410392732	0.03167719307412463	0.025145813058841202	0.01959414004585029	0.01796129504202943	0.018287864042793603	0.016981588039736914	0.012736191029802685	0.00881736302063263	0.006204811014519258	0.005878242013755086	0.006204811014519258	0.003918828009170058	0.0013062760030566859	0.0013062760030566859	0.0013062760030566859	0.00032656900076417146	0.0	0.0	0.0	0.0	0.0006531380015283429	0.0006531380015283429	0.0	0.0	0.0	0.0	0.0013062760030566859	0.0026125520061133717
OSMOTIC_STRESS_T0_PE_REP1_T1_2	0.007834074306194795	0.007181234780678562	0.005549135966887979	0.005222716204129863	0.0058755557296460955	0.004896296441371746	0.0039170371530973976	0.007181234780678562	0.010771852171017842	0.010771852171017842	0.011751111459292191	0.017626667188938287	0.022522963630310033	0.022849383393068152	0.027745679834439898	0.036232593666150927	0.04667802607441065	0.054512100380605444	0.06267259444955836	0.08715407665641708	0.12044889245774497	0.1393812386977157	0.16647407900663938	0.2346958094230857	0.3375180346918924	0.41781729633038905	0.5052977927495642	0.6636113776872508	0.8601160748676367	1.0226731167211787	1.2805447293000907	1.6089230106347558	1.8808306730122668	2.083210925922299	2.304197105309544	2.6560776095627934	3.000124039509848	3.2204573793715765	3.45907022594776	3.849794681969225	4.06033542894821	4.126272221025349	4.250638150636192	4.395568525300796	4.468033712633098	4.473909268362744	4.5568198881033055	4.45726186046208	4.128230739601898	3.855343817936113	3.719879616391495	3.4946499800883943	3.2289442932032877	2.840178355758371	2.3521808104349873	2.004543763097593	1.6693106667450073	1.3455022620889558	1.126801021041018	0.9547778060674906	0.7749205167877684	0.6342335990390202	0.5359812504488272	0.4762464338640918	0.40051704890420886	0.3257669232326002	0.24155062444100617	0.1687590173459462	0.12469234937360048	0.08682765689365897	0.06430469326334894	0.055491359668879796	0.0437402482095876	0.032315556513053526	0.025787161257891197	0.019585185765486984	0.017300247426180172	0.017300247426180172	0.015341728849631472	0.011424691696534076	0.008486913831711027	0.0075076545434366775	0.007834074306194795	0.007181234780678562	0.0042434569158555134	0.0019585185765486988	0.0022849383393068147	0.0022849383393068147	0.0016320988137905822	0.0013056790510324657	0.0009792592882743494	0.0006528395255162329	0.0006528395255162329	0.0003264197627581164	0.0006528395255162329	0.0013056790510324657	0.0016320988137905822	0.0022849383393068147	0.005222716204129863	0.03264197627581164	0.05744987824542849
OSMOTIC_STRESS_T0_PE_REP2_T1_1	0.0	0.0006637219535991982	0.0009955829303987973	0.0009955829303987973	0.0013274439071983965	0.0016593048839979954	0.0029867487911963923	0.0036504707447955905	0.0029867487911963923	0.006305358559192384	0.008628385396789577	0.011283273211186369	0.015597465909581158	0.022566546422372737	0.0361728464711563	0.04845170261274147	0.061726141684725434	0.0750005807567094	0.09358479545748695	0.1134964540654629	0.1526560493278156	0.19480239338136468	0.2299796569221222	0.2698029741380741	0.316263510890018	0.37699406964434456	0.5346280336241541	0.7363995075183104	0.9325293448068736	1.1014465819978696	1.2962489753792341	1.5624014787725127	1.813620238209809	1.9964756364263883	2.1707026492461776	2.5151743431641616	2.8828763054581175	3.080333586653879	3.3149592972511956	3.762307893977055	4.011535487553554	4.116735417199028	4.258440054292456	4.408109354829075	4.51994650401054	4.545831660200909	4.6005887213728425	4.455233613534618	4.079566987797472	3.856224550411342	3.7679495305826483	3.5319963760781334	3.3348709558591714	2.9293368422100614	2.4036690549594963	2.045591060992729	1.6566499961835988	1.3237934364536008	1.09281819660108	0.9205823496420881	0.7845193491542523	0.6720184780191882	0.6063100046128675	0.5581901629769257	0.46360978458904	0.38097640136593974	0.2950244083748436	0.19878472510295986	0.13241252974304005	0.08893874178229257	0.06205800266152504	0.043805648937547084	0.028208183027965926	0.016924909816779556	0.010951412234386771	0.007300941489591181	0.006305358559192384	0.006305358559192384	0.004977914651993987	0.0036504707447955905	0.0029867487911963923	0.002654887814396793	0.002654887814396793	0.0016593048839979954	0.0003318609767995991	0.0006637219535991982	0.0016593048839979954	0.0019911658607975947	0.0009955829303987973	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0016593048839979954	0.0033186097679959907
OSMOTIC_STRESS_T0_PE_REP2_T1_2	0.004649479092288839	0.00830264123623007	0.009631063834026881	0.006310007339534853	0.005313690391187244	0.003985267793390433	0.002656845195593622	0.00597790169008565	0.009631063834026881	0.009631063834026881	0.013284225977968113	0.02025844461640137	0.024243712409791802	0.031217931048225064	0.044834262675642375	0.05911480560195809	0.0717348202810278	0.07405955982717222	0.09099694794908156	0.11922592815226381	0.15310070439608248	0.1956102275255804	0.23280606026389114	0.2842824359285176	0.3430651358810265	0.39088834940171163	0.512771122749569	0.7040639768323099	0.8956889365645	1.0467970070638872	1.2629977848553182	1.5818192083265528	1.8089794725498074	1.950456479215168	2.2300894360513968	2.635258328379424	2.9437844767177332	3.1257783726158963	3.4143781819872534	3.8198791799647305	4.055342085424215	4.168258006236944	4.248959679053101	4.438592004888595	4.568777419472682	4.512983670365216	4.539552122321153	4.433278314497408	4.077261058287863	3.871687661278806	3.814565489573543	3.5216483067593467	3.2390263990780745	2.8076211604435604	2.268281585738055	1.9683901842854248	1.634291900939527	1.3187915339627843	1.1098970804592359	0.9262426563138266	0.7651714163309632	0.6552444463632772	0.5874948938756397	0.5310369334692753	0.4407041968190921	0.36498410874467385	0.2842824359285176	0.19461391057723285	0.13549910497527473	0.08601536320734351	0.055129537808567664	0.042509523129497954	0.02623634630648702	0.013948437276866517	0.010295275132925287	0.009298958184577677	0.009631063834026881	0.008634746885679272	0.007306324287882461	0.00597790169008565	0.0036531621439412306	0.0023247395461444193	0.002988950845042825	0.0023247395461444193	0.0006642112988984055	0.0006642112988984055	0.0016605282472460141	0.0023247395461444193	0.002988950845042825	0.0023247395461444193	0.0006642112988984055	0.0006642112988984055	0.001328422597796811	0.0009963169483476083	0.0006642112988984055	0.001328422597796811	0.0019926338966952165	0.001328422597796811	0.005313690391187244	0.022915289811994994	0.0358674101405139
OSMOTIC_STRESS_T100_SE_REP1_T1	0.0	0.0	0.0	0.0	0.0006517247896558241	0.0013034495793116483	0.0016293119741395603	0.0016293119741395603	0.0022810367637953848	0.004236211132762857	0.006517247896558241	0.009124147055181539	0.01270863339828857	0.019551743689674723	0.02541726679657714	0.027372441165544614	0.04105866174831692	0.057677643884540435	0.07103800207248483	0.09221905773629911	0.12838978356219735	0.15282946317429077	0.1753139684174167	0.23722782343472	0.30077099042616284	0.3652917446020894	0.515188446222929	0.7015817360644947	0.8902560626698558	1.0492769113458769	1.2913926707030157	1.6159516159516158	1.8841363668949875	2.0708555191313813	2.2738677911091703	2.635575049368153	3.0145530145530146	3.223104947242878	3.442736201356891	3.8604917915262744	4.079797183245459	4.1514869101076	4.276618069721518	4.4261889089475295	4.4760458553562	4.447695827006172	4.534701086425224	4.443785478268237	4.119226533019636	3.8741780121090468	3.7878244774796497	3.52094317611559	3.2191945985049433	2.8477114684011235	2.367716160819609	2.022953747091678	1.641694745143021	1.3203944238426997	1.1284614732890597	0.9554285416354382	0.7898904450628588	0.6507472024713404	0.5461453737315807	0.4812987571608261	0.40830558071937384	0.3235813580641167	0.23396919948644088	0.16618982136223515	0.12285012285012285	0.0863535346293967	0.06223971741213121	0.05572246951557297	0.04431728569659604	0.03160865229830747	0.025091404401749232	0.019551743689674723	0.017922431715535165	0.018248294110363078	0.01694484453105143	0.01270863339828857	0.008798284660353626	0.00619138550173033	0.005865523106902417	0.00619138550173033	0.003910348737934944	0.0013034495793116483	0.0013034495793116483	0.0013034495793116483	0.00032586239482791207	0.0	0.00032586239482791207	0.00032586239482791207	0.0	0.0006517247896558241	0.0006517247896558241	0.0	0.0	0.0	0.0	0.0013034495793116483	0.0026068991586232966
OSMOTIC_STRESS_T100_SE_REP2_T1	0.0	0.0006619119326173652	0.0009928678989260479	0.0009928678989260479	0.0013238238652347304	0.001654779831543413	0.0029786036967781437	0.003640515629395509	0.0029786036967781437	0.00628816335986497	0.008935811090334431	0.011914414787112575	0.01621684234912545	0.022835961675299103	0.03640515629395509	0.04898148301368503	0.06221972166603234	0.07512700435207095	0.09399149443166586	0.11484172030911287	0.15356356836722873	0.19526402012212274	0.2303453525508431	0.2703910244741937	0.31705581572371794	0.37728980159189823	0.5364796213863745	0.739355628733597	0.9329648690241764	1.0997666760437523	1.29635452003111	1.562112160976982	1.812645827472655	1.9969883007065912	2.1704092270523407	2.5149343879796793	2.8816335986497	3.0775595307044394	3.313862090648839	3.7613145570981783	4.0095315318296905	4.1147755291158505	4.255431814797041	4.403369131737023	4.516225116248283	4.543363505485595	4.596647416061293	4.450695834919164	4.075391769125118	3.8536512716983005	3.766609852559117	3.529976336648409	3.3333884926610513	2.928298389899224	2.402740315401036	2.0446459598550413	1.6564346113749566	1.3251476890999652	1.0954642484817394	0.9240290579338419	0.7883371117472819	0.6771359070675647	0.6119375817047541	0.5632870546573778	0.4673098244278599	0.3832470089854545	0.2965365458125796	0.19956644768413562	0.13238238652347303	0.08869619897072695	0.06188876569972365	0.04401714351905479	0.028793169068855387	0.01754066621436018	0.01125250285449521	0.007281031258791018	0.00628816335986497	0.00628816335986497	0.0049643394946302394	0.003640515629395509	0.0029786036967781437	0.002647647730469461	0.002647647730469461	0.001654779831543413	0.0003309559663086826	0.0006619119326173652	0.001654779831543413	0.0019857357978520958	0.0009928678989260479	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001654779831543413	0.003309559663086826
OSMOTIC_STRESS_T150_SE_REP1_T1	0.0	0.00035075289108070474	0.00035075289108070474	0.00035075289108070474	0.0007015057821614095	0.0007015057821614095	0.001403011564322819	0.0021045173464842287	0.0021045173464842287	0.0017537644554035236	0.0021045173464842287	0.004910540475129867	0.007015057821614094	0.009119575168098323	0.014731621425389599	0.023149690811326513	0.027709478395375676	0.03226926597942483	0.03893357090995823	0.05401594522642853	0.07646413025559363	0.09189725746314464	0.11434544249230975	0.16555536459009265	0.2535943402513495	0.33882729278396073	0.4791284492162427	0.6538033889744336	0.8316351047523509	0.9824588479170538	1.2244783427627404	1.6060974882585468	1.9536936033195254	2.196414603947373	2.450710449980884	2.8617928383274696	3.266912427525684	3.5208575206681143	3.8056688682256463	4.276730000947033	4.5387424105843195	4.5408469279308035	4.583288027751569	4.7007902462636055	4.71306659745143	4.615908046622074	4.558384572484838	4.397739748369876	4.062419984496722	3.7786608956124317	3.6366059747247466	3.333204723939937	3.013668840165415	2.5671604098196776	2.078912385435337	1.7930487792045626	1.4626395558065388	1.1792312198133295	0.989473905738668	0.8225155295842526	0.6457360724795774	0.5106962094135061	0.4447546658903336	0.4079256123268596	0.3353197638731537	0.25745262205323727	0.1844960207084507	0.12486802922473089	0.09259876324530605	0.062434014612365446	0.040687335365361746	0.03437378332590906	0.029813995741859903	0.019992914791600168	0.013328609861066779	0.01262710407890537	0.014030115643228189	0.008768822277017618	0.002806023128645638	0.0017537644554035236	0.0010522586732421143	0.001403011564322819	0.0021045173464842287	0.0021045173464842287	0.0017537644554035236	0.001403011564322819	0.001403011564322819	0.0010522586732421143	0.0007015057821614095	0.00035075289108070474	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00035075289108070474	0.0007015057821614095
OSMOTIC_STRESS_T150_SE_REP1_T2	0.0	0.00033416093859124434	0.0006683218771824887	0.0006683218771824887	0.001002482815773733	0.002004965631547466	0.0026732875087299547	0.00233912657013871	0.0026732875087299547	0.003675770324503688	0.004009931263094932	0.006014896894642398	0.01002482815773733	0.013700598482241016	0.018378851622518438	0.03007448447321199	0.04477756577122674	0.05212910642023411	0.06716634865684011	0.08988929248104471	0.12764947854185532	0.17677113651476825	0.2178729319614913	0.2917224993901563	0.3896316543973909	0.46615450933478586	0.6202027020253494	0.8384097949254319	1.039574679957361	1.2109992414546693	1.5137490518183367	1.9267719719171148	2.250239760473439	2.4841524174873104	2.803276113841948	3.240692782457887	3.5738512382333583	3.7395950637746154	3.91536371747361	4.217445205960094	4.402570365939644	4.4570385989300165	4.477756577122674	4.572324122743996	4.54124715545501	4.352780386089548	4.28327491086257	4.111182027488079	3.75964472009009	3.4378477362267215	3.249046805922669	3.017139114540345	2.761505996518043	2.395265607822039	1.9658688017322905	1.671138853894813	1.3837604467063427	1.1033994192282888	0.8988929248104472	0.7535329165232559	0.6192002192095757	0.49355570629926787	0.4113521154058218	0.37158696371346367	0.2980715572233899	0.221548702285995	0.16307053803252722	0.11762465038411801	0.0882184877880885	0.056473198621920295	0.038428507937993094	0.032079450104759454	0.02105213913124839	0.015705564113788484	0.01403475942083226	0.011695632850693551	0.01002482815773733	0.00768570158759862	0.005680735956051153	0.004009931263094932	0.002004965631547466	0.0006683218771824887	0.0006683218771824887	0.001002482815773733	0.0013366437543649774	0.0006683218771824887	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00033416093859124434	0.0006683218771824887
OSMOTIC_STRESS_T15_PE_REP1_T1_1	0.0	0.00035149755533450265	0.00035149755533450265	0.00035149755533450265	0.0007029951106690053	0.0007029951106690053	0.0014059902213380106	0.002108985332007016	0.002108985332007016	0.0017574877766725135	0.002108985332007016	0.004920965774683038	0.007029951106690054	0.009138936438697069	0.014762897324049111	0.02284734109674267	0.027065311760756706	0.03163477998010524	0.03796173597612628	0.0527246333001754	0.07592347195225256	0.09209235949763969	0.11423670548371335	0.16485235345188176	0.25307823984084193	0.3381406482317916	0.4783881728102581	0.6541369504775094	0.8323462110321024	0.9824356671599348	1.2225084974534002	1.603531847436001	1.9511629296618243	2.1943992379533	2.450992453347487	2.8625960906441894	3.266818279278868	3.519545021564375	3.8025005536086494	4.274210272867552	4.5399424247004365	4.545214888030453	4.588800584891932	4.70338878793098	4.713582217035681	4.617623384429361	4.559977785354503	4.398288909900631	4.063663237222185	3.7793017149565724	3.635890712380095	3.332196824571085	3.0123340492166877	2.5669866466078726	2.0801625324695867	1.7947465175379707	1.4632843228575345	1.1799772932579253	0.9912231060432976	0.8242617672594087	0.6457010091494814	0.5089684601243598	0.4439414123874768	0.40808866174335756	0.33497717023378104	0.25624171783885247	0.18383322143994488	0.12513312969908294	0.09279535460830869	0.06256656484954147	0.04077371641880231	0.03444676042278126	0.029877292203432725	0.02003536065406665	0.0133569071027111	0.012653911992042095	0.014059902213380108	0.008787438883362567	0.0028119804426760212	0.0017574877766725135	0.001054492666003508	0.0014059902213380106	0.002108985332007016	0.002108985332007016	0.0017574877766725135	0.0014059902213380106	0.0014059902213380106	0.001054492666003508	0.0007029951106690053	0.00035149755533450265	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00035149755533450265	0.0007029951106690053
